time_index,instant_accuracy_percent,cumulative_accuracy_percent
774,85.09087778447315,73.35998360884332
775,85.19573490800289,73.37523586567214
776,85.29969634853856,73.39058266166039
777,85.4027783424385,73.40602250186704
778,85.50499667908447,73.42155391929607
779,86.6694548352761,73.43853840764989
780,86.76170600086452,73.45559752108551
781,86.85327561892625,73.47273010177328
782,86.94417438899829,73.48993501146322
783,87.03441275519924,73.50721113103431
784,87.12400091437993,73.52455736005768
785,87.21294882394926,73.54197261637307
786,87.30126620939112,73.55945583567805
787,87.38896257148684,73.57700597112958
788,87.47604719325682,73.59462199295737
789,87.56252914663459,73.6123028880886
790,84.21766588067567,73.62571042663802
791,84.3303327123322,73.63922636386744
792,84.4419556215012,73.65284897327177
793,84.55255511807836,73.6665765628748
794,84.66215110049295,73.68040747424287
795,84.77076288002654,73.69434008153657
796,84.87840920392715,73.70837279059855
797,87.21294882394926,73.72529581820926
798,87.30126620939112,73.74228702020072
799,87.38896257148684,73.75934536463983
800,87.47604719325682,73.77646983633598
801,87.56252914663459,73.7936594364735
802,87.64841729888552,73.81091318225484
803,87.73372031878186,73.828230106554
804,87.8184466825453,73.8456092575801
805,83.87318703260908,73.85805042107268
806,83.98911519802546,73.87060440468724
807,84.10393397957012,73.88326941653735
808,84.21766588067567,73.89604370141268
809,84.3303327123322,73.90892553969776
810,84.4419556215012,73.92191324633377
811,84.55255511807836,73.93500516982114
812,87.47604719325682,73.95166081806646
813,87.56252914663459,73.96838178652906
814,87.64841729888552,73.98516710617614
815,87.73372031878186,74.00201582334844
816,87.8184466825453,74.01892699943069
817,87.90260467956736,74.03589971053111
818,87.98620241791754,74.05293304717017
819,83.756126257485,74.06476620962177
820,83.87318703260908,74.07671312901638
821,83.98911519802546,74.08877201231202
822,84.10393397957012,74.10094110340225
823,84.21766588067567,74.11321868201544
824,84.3303327123322,74.12560306265826
825,87.64841729888552,74.14197450846483
826,87.73372031878186,74.15840950944467
827,87.8184466825453,74.17490713888077
828,87.90260467956736,74.19146648452696
829,87.98620241791754,74.20808664830213
830,88.06924782964882,74.22476674599328
831,71.81489016086411,74.22187025971309
832,71.46367290040632,74.21855909841739
833,83.51851017133185,74.2297101188885
834,83.63790889280365,74.24097742280937
835,83.756126257485,74.25235917978864
836,83.87318703260908,74.2638535977729
837,83.98911519802546,74.2754589218782
838,84.10393397957012,74.28717343326997
839,87.90260467956736,74.30338227999175
840,87.98620241791754,74.31965198289059
841,88.06924782964882,74.3359816691694
842,88.15174867590932,74.35237047937906
843,88.23371255186845,74.36881756714267
844,71.81489016086411,74.3657951678453
845,71.46367290040632,74.36236476327386
846,83.39790450320321,74.37303246072359
847,83.51851017133185,74.38381722217478
848,83.63790889280365,74.39471721236397
849,83.756126257485,74.40573063477
850,88.06924782964882,74.42178647166175
851,88.15174867590932,74.43790145077472
852,88.23371255186845,74.4540747345978
853,88.31514689146599,74.47030549824753
854,88.39605897199117,74.48659292921097
855,71.81489016086411,74.48347178111712
856,71.46367290040632,74.47994809514195
857,83.15296562864623,74.49005650718567
858,83.2760654386598,74.50028468987655
859,83.39790450320321,74.51063075942693
860,83.51851017133185,74.52109287256503
861,83.63790889280365,74.53166922525672
862,88.23371255186845,74.5475464481149
863,88.31514689146599,74.56348117085025
864,88.39605897199117,74.57947259027354
865,88.47645591849962,74.59551991513293
866,71.81489016086411,74.59231272971854
867,71.46367290040632,74.58870830595205
868,83.02857678310411,74.59842046760585
869,83.15296562864623,74.60825327813578
870,83.2760654386598,74.61820484203994
871,83.39790450320321,74.62827330495412
872,88.31514689146599,74.64395128157098
873,88.39605897199117,74.6596859585623
874,88.47645591849962,74.67547655280222
875,88.55634470807455,74.69132229270551
876,88.63573217393909,74.70722241799768
877,72.15448023469907,74.70431496676385
878,71.81489016086411,74.70102779406089
879,71.46367290040632,74.69734898168176
880,83.02857678310411,74.70680553991265
881,83.15296562864623,74.71638168513797
882,83.2760654386598,74.7260755512235
883,88.47645591849962,74.74163028014577
884,88.55634470807455,74.75724012695699
885,88.63573217393909,74.77290433919963
886,88.71462500942577,74.78862217535546
887,72.15448023469907,74.78565579929617
888,71.81489016086411,74.78231410566464
889,71.46367290040632,74.77858529532166
890,83.02857678310411,74.78784454502737
891,83.15296562864623,74.79722248346191
892,88.55634470807455,74.81263023511322
893,88.63573217393909,74.82809231781884
894,88.71462500942577,74.84360799680387
895,88.7930297718093,74.85917654789205
896,88.870952886008,74.8747972572991
897,72.15448023469907,74.87176795103784
898,71.81489016086411,74.86836764203876
899,71.46367290040632,74.8645846478814
900,83.02857678310411,74.87364568243771
901,88.71462500942577,74.8889904488756
902,88.7930297718093,74.90438805609924
903,88.870952886008,74.91983779595532
904,88.94840064815963,74.93533897037766
905,72.15448023469907,74.9322695898747
906,71.81489016086411,74.928832567351
907,71.46367290040632,74.92501631221118
908,88.7930297718093,74.94027265265079
909,88.870952886008,74.95558109246767
910,88.94840064815963,74.97094093830268
911,89.02537922907632,74.98635150660397
912,72.15448023469907,74.98324978560517
913,71.81489016086411,74.97978330899167
914,71.46367290040632,74.97594056537574
915,88.870952886008,74.9911097928
916,88.94840064815963,75.00633039351469
917,89.02537922907632,75.02160168854253
918,89.10189467758384,75.03692300844357
919,89.17795292374964,75.05229369313412
920,72.15448023469907,75.04914731587198
921,71.81489016086411,75.04563944477111
922,71.46367290040632,75.04175865761579
923,82.25345944546315,75.04956352859831
924,82.38623520618755,75.05749506554704
925,89.02537922907632,75.072579173715
926,89.10189467758384,75.08771327889717
927,89.17795292374964,75.10289672679033
928,89.25355978200416,75.11812887216732
929,72.15448023469907,75.1149421532023
930,71.81489016086411,75.1113975216316
931,71.46367290040632,75.10748365401226
932,82.11916620222411,75.11499885502856
933,82.25345944546315,75.12264174645301
934,82.38623520618755,75.1304102956078
935,89.10189467758384,75.1453370951612
936,89.17795292374964,75.1603132059708
937,89.25355978200416,75.1753379891009
938,89.32872095415966,75.1904108144098
939,72.15448023469907,75.18718110102714
940,71.81489016086411,75.18359736995365
941,71.46367290040632,75.1796484055486
942,81.98331782006147,75.18686332539433
943,82.11916620222411,75.1942068665774
944,82.25345944546315,75.20167697512649
945,89.17795292374964,75.21645105118212
946,89.25355978200416,75.23127376367508
947,89.32872095415966,75.24614448855955
948,89.40344203233045,75.26106261031273
949,72.15448023469907,75.25779252360157
950,71.81489016086411,75.25417222669017
951,71.46367290040632,75.2501906097508
952,81.98331782006147,75.25725580094736
953,82.11916620222411,75.26444857914575
954,82.25345944546315,75.27176691513142
955,89.25355978200416,75.28639222147753
956,89.32872095415966,75.30106550124
957,89.40344203233045,75.31578614480064
958,89.47772850175866,75.33055355080373
959,72.15448023469907,75.32724514109945
960,71.81489016086411,75.3235902451783
961,71.46367290040632,75.31957785708603
962,81.84587519050767,75.32635490519965
963,81.98331782006147,75.33326046838935
964,82.11916620222411,75.34029249505653
965,89.32872095415966,75.35477326985891
966,89.40344203233045,75.36930136578701
967,89.47772850175866,75.38387618720847
968,89.55158574354888,75.39849714650295
969,72.48323798540126,75.39549172468737
970,72.15448023469907,75.39215391676773
971,71.81489016086411,75.38847360426166
972,81.70679767654116,75.3949672569567
973,81.84587519050767,75.40159036571805
974,81.98331782006147,75.40834085541482
975,82.11916620222411,75.41521670105703
976,89.40344203233045,75.42953422954349
977,89.47772850175866,75.4438984363658
978,89.55158574354888,75.45830874005037
979,89.6250190373155,75.47276456688431
980,72.48323798540126,75.46971713917638
981,72.15448023469907,75.466341134182
982,71.81489016086411,75.46262653502299
983,81.70679767654116,75.46897223740258
984,81.84587519050767,75.47544625055295
985,81.98331782006147,75.4820465259784
986,89.47772850175866,75.49622654824364
987,89.55158574354888,75.51045262030367
988,89.6250190373155,75.52472417380925
989,89.69803356374574,75.5390406479405
990,72.48323798540126,75.53595709328607
991,72.15448023469907,75.53254834645283
992,71.81489016086411,75.52880448121054
993,81.56604303095139,75.53487816184408
994,81.70679767654116,75.5410810960297
995,81.84587519050767,75.5474112105824
996,81.98331782006147,75.55386648300916
997,89.55158574354888,75.56789225381131
998,89.6250190373155,75.58196345179279
999,89.69803356374574,75.59607952190474
1000,89.77063440708201,75.61023991639543
1001,72.48323798540126,75.60711915598526
1002,72.15448023469907,75.60367684399993
1003,81.56604303095139,75.60961545573993
1004,81.70679767654116,75.61568230372082
1005,81.84587519050767,75.62187533839953
1006,89.6250190373155,75.6357811414769
1007,89.69803356374574,75.64973178872123
1008,89.77063440708201,75.66372673680681
1009,89.84282655752621,75.67776544950058
1010,72.801877878536,75.67492085249665
1011,72.48323798540126,75.67176701567146
1012,72.15448023469907,75.6682948668255
1013,81.42356730914187,75.6739706779126
1014,81.56604303095139,75.67977567530475
1015,81.70679767654116,75.68570778357369
1016,89.69803356374574,75.69948588168596
1017,89.77063440708201,75.71330822797809
1018,89.84282655752621,75.72717429110816
1019,89.9146149135692,75.74108354662037
1020,72.801877878536,75.73820479474173
1021,72.48323798540126,75.73501989571108
1022,72.15448023469907,75.73151985694176
1023,81.42356730914187,75.7370784970318
1024,81.56604303095139,75.74276529169904
1025,81.70679767654116,75.74857818876029
1026,89.77063440708201,75.76223160279955
1027,89.84282655752621,75.77592867960375
1028,89.9146149135692,75.78966889946182
1029,89.9860042842481,75.80345174934996
1030,72.801877878536,75.80054042648787
1031,72.48323798540126,75.79732598613799
1032,72.15448023469907,75.79379951396815
1033,81.2793247759085,75.79910466412477
1034,81.42356730914187,75.80453892754991
1035,81.56604303095139,75.81010022494702
1036,89.84282655752621,75.82363226576918
1037,89.9146149135692,75.83720739356089
1038,89.9860042842481,75.85082509990418
1039,90.0569993913342,75.86448488287671
1040,73.11104457090248,75.8618398873801
1041,72.801877878536,75.85890326357124
1042,72.48323798540126,75.85566676761901
1043,81.2793247759085,75.8608618423396
1044,81.42356730914187,75.86618500546572
1045,81.56604303095139,75.87163420051877
1046,89.9146149135692,75.88504678954747
1047,89.9860042842481,75.89850190166074
1048,90.0569993913342,75.91199903940112
1049,73.11104457090248,75.90933146371685
1050,72.801877878536,75.90637479998213
1051,72.48323798540126,75.9031208676489
1052,81.2793247759085,75.90822647439937
1053,81.42356730914187,75.91345924558983
1054,81.56604303095139,75.91881714491245
1055,89.9860042842481,75.932138344855
1056,90.0569993913342,75.94550150573153
1057,90.12760487145393,75.9589061402927
1058,73.11104457090248,75.95621694145476
1059,72.801877878536,75.95324114988595
1060,72.48323798540126,75.94997064737467
1061,81.13326780568401,75.95485134149736
1062,81.2793247759085,75.95986025347706
1063,81.42356730914187,75.9649953164993
1064,90.0569993913342,75.97822724520807
1065,90.12760487145393,75.99150058256852
1066,90.19782527814527,76.00481485126166
1067,73.11104457090248,76.00210532852724
1068,72.801877878536,75.99911166393416
1069,72.48323798540126,75.9958258006832
1070,81.13326780568401,76.00062266530038
1071,81.2793247759085,76.005546827717
1072,81.42356730914187,76.0105962410268
1073,90.0569993913342,76.02367482869003
1074,90.12760487145393,76.03679476361354
1075,90.19782527814527,76.0499555726419
1076,90.26766508385231,76.06315678852975
1077,73.41132180258724,76.06069683028677
1078,73.11104457090248,76.05796313959225
1079,72.801877878536,76.05494824583201
1080,81.13326780568401,76.05964604375971
1081,81.2793247759085,76.06447014609996
1082,81.42356730914187,76.06941852759863
1083,90.12760487145393,76.0823873341889
1084,90.19782527814527,76.09539695441373
1085,90.26766508385231,76.108446925067
1086,90.33712868185972,76.1215367886887
1087,73.41132180258724,76.11904578226765
1088,73.11104457090248,76.11628361402948
1089,72.801877878536,76.1132428748226
1090,80.98534677568875,76.11770859792148
1091,81.13326780568401,76.12230160085899
1092,81.2793247759085,76.1270198288325
1093,90.19782527814527,76.13988162540409
1094,90.26766508385231,76.15278371075426
1095,90.33712868185972,76.16572563134834
1096,90.40622038816961,76.1787069392397
1097,73.7032399092945,76.17645241553302
1098,73.41132180258724,76.17393637311906
1099,73.11104457090248,76.17115192602614
1100,80.98534677568875,76.17552449173881
1101,81.13326780568401,76.18002335137034
1102,81.2793247759085,76.18464647142886
1103,90.26766508385231,76.19740282886765
1104,90.33712868185972,76.2101989608613
1105,90.40622038816961,76.22303442327298
1106,90.47494444332274,76.2359087774013
1107,73.7032399092945,76.23362297517377
1108,73.41132180258724,76.23107806879634
1109,73.11104457090248,76.22826722780724
1110,80.98534677568875,76.23254902758032
1111,81.13326780568401,76.23695614878365
1112,90.33712868185972,76.24962476741175
1113,90.40622038816961,76.26233266294204
1114,90.47494444332274,76.27507939996481
1115,90.54330501416612,76.28786454836464
1116,73.98728220501457,76.285804940179
1117,73.7032399092945,76.28349495356821
1118,73.41132180258724,76.28092822152979
1119,80.83550995137087,76.28499481236001
1120,80.98534677568875,76.28918781143524
1121,81.13326780568401,76.29350517328395
1122,90.40622038816961,76.30607215032303
1123,90.47494444332274,76.31867790859083
1124,90.54330501416612,76.33132202157356
1125,90.61130619556866,76.34400406790925
1126,73.98728220501457,76.34191292162453
1127,73.7032399092945,76.33957367250012
1128,73.41132180258724,76.33698000388195
1129,80.83550995137087,76.34096100383549
1130,80.98534677568875,76.34506744572042
1131,81.13326780568401,76.34929730469564
1132,90.47494444332274,76.36176477789832
1133,90.54330501416612,76.37427054530244
1134,90.61130619556866,76.38681418904717
1135,90.6789520120871,76.39939529628575
1136,73.98728220501457,76.39727382478947
1137,73.7032399092945,76.3949064839147
1138,73.41132180258724,76.39228700658254
1139,80.83550995137087,76.3961845705692
1140,80.98534677568875,76.40020662333443
1141,81.13326780568401,76.40435116027167
1142,90.54330501416612,76.41672119863904
1143,90.61130619556866,76.42912905265734
1144,90.6789520120871,76.44157431288392
1145,90.74624641958353,76.45405657475712
1146,74.26389043363898,76.4521471012252
1147,73.98728220501457,76.45000000636786
1148,73.7032399092945,76.44760944057407
1149,80.68370336345501,76.45129300050701
1150,80.83550995137087,76.45510205085529
1151,80.98534677568875,76.4590345549567
1152,90.61130619556866,76.47130885820094
1153,90.6789520120871,76.48362050738109
1154,90.74624641958353,76.49596910124447
1155,90.81319330679652,76.50835424329078
1156,74.26389043363898,76.5064143437146
1157,73.98728220501457,76.50423892735992
1158,73.7032399092945,76.50182218963943
1159,80.68370336345501,76.50542725961685
1160,80.83550995137087,76.50915687433843
1161,80.98534677568875,76.51300901711068
1162,90.6789520120871,76.52518953559303
1163,90.74624641958353,76.53740693841432
1164,90.81319330679652,76.54966083229276
1165,90.87979649686714,76.56195082857455
1166,74.5334694484537,76.56021262687779
1167,74.26389043363898,76.55824659760275
1168,73.98728220501457,76.55604731240807
1169,80.68370336345501,76.5595752235628
1170,80.83550995137087,76.56322674766852
1171,80.98534677568875,76.56699988762418
1172,90.81319330679652,76.57914498005314
1173,90.87979649686714,76.59132611422419
1174,90.9460597488218,76.60354290880683
1175,91.01198675901293,76.61579498691074
1176,74.79639124758862,76.61424918934122
1177,74.5334694484537,76.61248282283792
1178,74.26389043363898,76.61049080215157
1179,80.52987067584789,76.61381231051911
1180,80.68370336345501,76.61725845027604
1181,80.83550995137087,76.6208271909707
1182,90.87979649686714,76.63288041946258
1183,90.9460597488218,76.64496925335563
1184,91.01198675901293,76.65709331876124
1185,91.07758116251937,76.66925224611686
1186,74.79639124758862,76.66767443567159
1187,74.5334694484537,76.66587796682713
1188,74.26389043363898,76.66385779228281
1189,80.52987067584789,76.66710654260513
1190,80.68370336345501,76.67047900005336
1191,80.83550995137087,76.67397315353601
1192,90.9460597488218,76.68593634431161
1193,91.01198675901293,76.6979347114931
1194,91.07758116251937,76.70996788843956
1195,91.14284653450753,76.72203551272558
1196,75.05299846932041,76.72064116264755
1197,74.79639124758862,76.71903494402062
1198,74.5334694484537,76.71721212042131
1199,80.52987067584789,76.72038933588416
1200,80.68370336345501,76.72368934756406
1201,91.01198675901293,76.73557645023583
1202,91.07758116251937,76.74749831616457
1203,91.14284653450753,76.7594545854489
1204,91.20778639155469,76.77144490230046
1205,91.27240419293582,76.78346891497925
1206,75.3036074320359,76.78224284912761
1207,75.05299846932041,76.78081135543572
1208,74.79639124758862,76.77916998231095
1209,74.5334694484537,76.77731403145651
1210,80.37395304356826,76.78028400586784
1211,80.52987067584789,76.78337772424241
1212,80.68370336345501,76.7865931617026
1213,91.14284653450753,76.79841874108712
1214,91.20778639155469,76.81027830293935
1215,91.27240419293582,76.82217149857257
1216,91.33670334187501,76.8340979832425
1217,75.54851078848502,76.83304249293482
1218,75.3036074320359,76.83178782922613
1219,75.05299846932041,76.83032980516064
1220,74.79639124758862,76.82866400781619
1221,80.37395304356826,76.83156522633972
1222,80.52987067584789,76.83458918827718
1223,80.68370336345501,76.83773388940068
1224,91.20778639155469,76.84946454450447
1225,91.27240419293582,76.86122876934006
1226,91.33670334187501,76.87302622212941
1227,91.40068718676264,76.8848565649345
1228,91.46435902233962,76.89671946359796
1229,75.54851078848502,76.89562335898405
1230,75.3036074320359,76.89433008853162
1231,75.05299846932041,76.89283550117837
1232,80.37395304356826,76.89565879196701
1233,80.52987067584789,76.89860385832348
1234,80.68370336345501,76.90166871622236
1235,91.27240419293582,76.91329552486049
1236,91.33670334187501,76.92495551501166
1237,91.40068718676264,76.93664835158012
1238,91.46435902233962,76.94837370321109
1239,91.52772209084955,76.96013124223337
1240,75.78797985180883,76.95918672056501
1241,75.54851078848502,76.95805091063582
1242,75.3036074320359,76.95671990220573
1243,80.21588895977914,76.95933981302372
1244,80.37395304356826,76.96208247425307
1245,80.52987067584789,76.9649458676733
1246,91.40068718676264,76.97652224403181
1247,91.46435902233962,76.98813108760419
1248,91.52772209084955,76.99977207319525
1249,91.59077958315987,77.01144487920322
1250,91.6535346398532,77.02314918756505
1251,76.25160568592764,77.02253293876183
1252,76.02226664104911,77.02173464163677
1253,75.78797985180883,77.02075078614249
1254,75.54851078848502,77.01957768654276
1255,80.21588895977914,77.02212252035903
1256,80.37395304356826,77.0247890521993
1257,80.52987067584789,77.02757528560443
1258,91.52772209084955,77.03909247925434
1259,91.59077958315987,77.05064143727331
1260,91.6535346398532,77.06222184425395
1261,91.71599035228952,77.07383338823813
1262,91.77814976364039,77.08547576066522
1263,76.47621562423438,77.0849937510636
1264,76.25160568592764,77.08433494626904
1265,76.02226664104911,77.08349602975623
1266,75.78797985180883,77.08247352290702
1267,80.21588895977914,77.0849446707279
1268,80.37395304356826,77.08753648189641
1269,80.52987067584789,77.09024698126173
1270,91.59077958315987,77.1016557401932
1271,91.6535346398532,77.11309589656086
1272,91.71599035228952,77.12456714122364
1273,91.77814976364039,77.1360691683998
1274,91.84001586989586,77.14760167561666
1275,91.90159162084525,77.1591643636615
1276,76.69630061988487,77.15880190184178
1277,76.47621562423438,77.15826779677323
1278,76.25160568592764,77.15755891318383
1279,76.02226664104911,77.15667196609624
1280,80.055614090899,77.15893499663864
1281,80.21588895977914,77.16131951611065
1282,80.37395304356826,77.1638235173012
1283,91.77814976364039,77.17520539132482
1284,91.84001586989586,77.1866176951992
1285,91.90159162084525,77.19806013215538
1286,91.96287992103218,77.20953240860361
1287,92.02388363068506,77.22103423408659
1288,92.08460556662358,77.23256532123364
1289,77.12364750868453,77.2324808888208
1290,76.91205162536413,77.23223268644787
1291,76.69630061988487,77.23181787834682
1292,76.47621562423438,77.23123349918663
1293,76.25160568592764,77.23047644523513
1294,80.055614090899,77.23265801870669
1295,80.21588895977914,77.23495989443282
1296,80.37395304356826,77.23738008961334
1297,91.84001586989586,77.24863019422064
1298,91.90159162084525,77.25991038007639
1299,91.96287992103218,77.27122035664637
1300,92.02388363068506,77.28255983648805
1301,92.08460556662358,77.29392853520551
1302,92.14504850314198,77.305326171405
1303,92.20521517286986,77.31675246665152
1304,77.53503490656368,77.316919732889
1305,77.33125606200377,77.31693071017011
1306,77.12364750868453,77.31678282707793
1307,76.91205162536413,77.31647339955369
1308,76.69630061988487,77.31599962355698
1309,76.47621562423438,77.31535856706896
1310,80.055614090899,77.3174487696043
1311,80.21588895977914,77.31965794657852
1312,91.96287992103218,77.3308104385621
1313,92.02388363068506,77.34199238163069
1314,92.08460556662358,77.35320349431889
1315,92.14504850314198,77.36444349812498
1316,92.20521517286986,77.375712117468
1317,92.26510826761117,77.38700907964565
1318,92.32473043916201,77.39833411479312
1319,92.38408430010807,77.4096869558426
1320,77.73513230652878,77.40993331871215
1321,77.53503490656368,77.41002794926273
1322,77.33125606200377,77.40996840890955
1323,77.12364750868453,77.40975215445319
1324,76.91205162536413,77.40937653141236
1325,79.89306109865387,77.41124959669686
1326,80.055614090899,77.41324233557721
1327,80.21588895977914,77.41535276225206
1328,92.14504850314198,77.42643605475837
1329,92.20521517286986,77.43754791875695
1330,92.26510826761117,77.4486880843083
1331,92.32473043916201,77.45985628427441
1332,92.38408430010807,77.47105225427879
1333,92.44317242460193,77.48227573266732
1334,92.50199734912131,77.49352646046991
1335,92.56056157320853,77.50480418136267
1336,92.6188675601917,77.51610864163105
1337,78.31469304092843,77.51670549095788
1338,78.12483337443199,77.51715965666622
1339,77.93168790255372,77.51746900610345
1340,77.73513230652878,77.5176313202723
1341,77.53503490656368,77.51764428866746
1342,77.33125606200377,77.51750550368857
1343,79.89306109865387,77.51927303017291
1344,80.055614090899,77.5211587856084
1345,80.21588895977914,77.5231608139696
1346,92.32473043916201,77.53414935860596
1347,92.38408430010807,77.54516563081776
1348,92.44317242460193,77.55620937195474
1349,92.50199734912131,77.56728032601188
1350,92.56056157320853,77.57837823959234
1351,92.6188675601917,77.58950286187088
1352,92.67691773788837,77.60065394455826
1353,92.73471449929211,77.61183124186604
1354,92.79226020324236,77.62303451047224
1355,92.84955717507822,77.63426350948744
1356,79.0435315116962,77.63530202680667
1357,78.86570106336792,77.63620806438881
1358,78.68501864238182,77.63697981610184
1359,78.50138440383473,77.63761540771046
1360,78.31469304092843,77.63811289311327
1361,78.12483337443199,77.63847025029484
1362,77.93168790255372,77.63868537696563
1363,77.73513230652878,77.63875608585826
1364,79.72815944780345,77.64028678429192
1365,79.89306109865387,77.64193596021751
1366,80.055614090899,77.64370163551428
1367,92.44317242460193,77.65451996211449
1368,92.50199734912131,77.66536545326642
1369,92.56056157320853,77.67623785919339
1370,92.6188675601917,77.68713693264415
1371,92.67691773788837,77.69806242885788
1372,92.73471449929211,77.70901410552972
1373,92.79226020324236,77.71999172277697
1374,92.84955717507822,77.73099504310592
1375,92.90660770727656,77.7420238313793
1376,92.96341406007498,77.75307785478431
1377,79.89306109865387,77.75463081795112
1378,79.72815944780345,77.75606194821206
1379,79.56083519812776,77.7573697549149
1380,79.39101077909527,77.75855269555515
1381,79.2186047454445,77.75960917315999
1382,79.0435315116962,77.76053753349154
1383,78.86570106336792,77.76133606205359
1384,78.68501864238182,77.76200298088415
1385,78.50138440383473,77.76253644511428
1386,78.31469304092843,77.76293453927131
1387,78.12483337443199,77.7631952733024
1388,79.72815944780345,77.76460993433516
1389,79.89306109865387,77.76614119416561
1390,80.055614090899,77.76778711285485
1391,92.67691773788837,77.77849769520041
1392,92.73471449929211,77.78923439068075
1393,92.79226020324236,77.79999696299966
1394,92.84955717507822,77.81078517820546
1395,92.90660770727656,77.82159880465895
1396,92.96341406007498,77.83243761300211
1397,93.01997846207975,77.84330137612736
1398,93.07630311085975,77.85418986914718
1399,93.13239017352618,77.86510286936459
1400,93.18824178729874,77.87604015624392
1401,93.2438600600588,77.88700151138217
1402,93.29924707088956,77.89798671848088
1403,81.56604303095139,77.90059929420201
1404,81.42356730914187,77.90310674474645
1405,81.2793247759085,77.9055080377985
1406,81.13326780568401,77.90780211012819
1407,80.98534677568875,77.9099878662827
1408,80.83550995137087,77.91206417720186
1409,80.68370336345501,77.91402987875239
1410,80.52987067584789,77.91588377017486
1411,80.37395304356826,77.91762461243647
1412,80.21588895977914,77.9192511264827
1413,80.055614090899,77.92076199137975
1414,79.89306109865387,77.92215584233897
1415,79.72815944780345,77.92343126861401
1416,79.56083519812776,77.92458681126008
1417,79.39101077909527,77.92562096074376
1418,79.2186047454445,77.92653215439049
1419,79.0435315116962,77.92731877365618
1420,78.86570106336792,77.927979141207
1421,78.68501864238182,77.92851151779011
1422,79.72815944780345,77.92977620361583
1423,79.89306109865387,77.93115491491854
1424,80.055614090899,77.93264576346309
1425,92.90660770727656,77.94314643803799
1426,92.96341406007498,77.95367220371566
1427,93.01997846207975,77.96422283835037
1428,93.07630311085975,77.97479812195604
1429,93.13239017352618,77.98539783667742
1430,93.18824178729874,77.99602176676171
1431,93.2438600600588,78.00666969853077
1432,93.29924707088956,78.01734142035377
1433,93.3544048706039,78.02803672262034
1434,93.40933548225998,78.03875539771416
1435,93.4640409016652,78.0494972399871
1436,93.51852309786861,78.06026204573372
1437,93.5727840136422,78.0710496131662
1438,82.90286962680412,78.07440737551063
1439,82.7758138525377,78.07767224111969
1440,82.64737807147627,78.0808434457209
1441,82.51752976048837,78.0839202046077
1442,82.38623520618755,78.0869017118853
1443,82.25345944546315,78.08978713967863
1444,82.11916620222411,78.09257563729977
1445,81.98331782006147,78.09526633037223
1446,81.84587519050767,78.09785831990929
1447,81.70679767654116,78.10035068134343
1448,81.56604303095139,78.10274246350326
1449,81.42356730914187,78.10503268753475
1450,81.2793247759085,78.10722034576243
1451,81.13326780568401,78.10930440048689
1452,80.98534677568875,78.11128378271346
1453,80.83550995137087,78.11315739080744
1454,80.68370336345501,78.11492408907044
1455,80.52987067584789,78.11658270623168
1456,80.37395304356826,78.11813203384825
1457,80.21588895977914,78.11957082460678
1458,80.055614090899,78.12089779051925
1459,79.89306109865387,78.12211160100428
1460,79.72815944780345,78.12321088084465
1461,79.56083519812776,78.12419420801105
1462,79.72815944780345,78.12529056155842
1463,79.89306109865387,78.12649805509469
1464,80.055614090899,78.1278148578495
1465,93.13239017352618,78.13804990240317
1466,93.18824178729874,78.14830906524223
1467,93.2438600600588,78.15859213812698
1468,93.29924707088956,78.16889891480005
1469,93.3544048706039,78.17922919096047
1470,93.40933548225998,78.18958276423804
1471,93.4640409016652,78.19995943416836
1472,93.51852309786861,78.21035900216816
1473,93.5727840136422,78.22078127151107
1474,93.62682556595145,78.23122604730392
1475,93.68064964641503,78.24169313646321
1476,93.7342581217547,78.25218234769224
1477,93.78765283423479,78.2626934914585
1478,93.84083560209217,78.27322637997145
1479,83.87318703260908,78.27701013716919
1480,83.756126257485,78.28070974292227
1481,83.63790889280365,78.28432458715297
1482,83.51851017133185,78.28785404472826
1483,83.39790450320321,78.29129747495635
1484,83.2760654386598,78.29465422105986
1485,83.15296562864623,78.29792360962485
1486,83.02857678310411,78.30110495002397
1487,82.90286962680412,78.30419753381213
1488,82.7758138525377,78.30720063409333
1489,82.64737807147627,78.31011350485669
1490,82.51752976048837,78.31293538027964
1491,82.38623520618755,78.31566547399673
1492,82.25345944546315,78.31830297833127
1493,82.11916620222411,78.32084706348782
1494,81.98331782006147,78.32329687670293
1495,81.84587519050767,78.32565154135119
1496,81.70679767654116,78.32791015600395
1497,81.56604303095139,78.33007179343717
1498,81.42356730914187,78.33213549958506
1499,81.2793247759085,78.33410029243595
1500,81.13326780568401,78.33596516086583
1501,80.98534677568875,78.33772906340566
1502,80.83550995137087,78.33939092693724
1503,79.56083519812776,78.3402030574367
1504,79.72815944780345,78.34112528759641
1505,79.89306109865387,78.34215578946298
1506,93.40933548225998,78.3521539179917
1507,93.4640409016652,78.36217506320635
1508,93.51852309786861,78.37221903142017
1509,93.5727840136422,78.38228563074614
1510,93.62682556595145,78.39237467107388
1511,93.68064964641503,78.40248596404699
1512,93.7342581217547,78.41261932304084
1513,93.78765283423479,78.4227745631407
1514,93.84083560209217,78.43295150112021
1515,93.89380821995678,78.44314995542024
1516,93.94657245926278,78.45336974612812
1517,93.99913006865093,78.46361069495718
1518,94.05148277436204,78.4738726252267
1519,94.10363228062211,78.48415536184208
1520,94.15558027001894,78.49445873127547
1521,94.20732840387093,78.50478256154656
1522,84.87840920392715,78.5089674772671
